AIRPORT_SEQ_ID,AIRPORT_ID,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
1321104,13211,Mason City Municipal,43.15777778,-93.33138889
1321105,13211,Mason City Municipal,43.15777778,-93.33111111
1321201,13212,Sunshine Coast,-26.60250000,153.09333333
1321202,13212,Sunshine Coast,-26.60333333,153.09111111
1321301,13213,Zumbi Dos Palmares,-9.51083333,-35.79166667
1321401,13214,Martindale AHP,29.43138889,-98.37777778
1321501,13215,Melinda Airport,16.99944444,-88.31805556
1321502,13215,Melinda Airport,16.99972222,-88.31916667
1321503,13215,Melinda Airport,16.99944444,-88.31805556
1321504,13215,Melinda Airport,16.99972222,-88.31916667
1321601,13216,Sam Ratulangi,1.54388889,124.92361111
1321602,13216,Sam Ratulangi,1.54916667,124.92638889
1321603,13216,Sam Ratulangi,1.54944444,124.92638889
1321701,13217,Midland Airpark,32.03583333,-102.10222222
1321702,13217,Midland Airpark,32.03666667,-102.10111111
1321703,13217,Midland Airpark,32.03666667,-102.10166667
1321704,13217,Midland Airpark,32.03666667,-102.10111111
1321705,13217,Midland Airpark,32.03666667,-102.10166667
1321801,13218,Jose Maria Cordova,6.16444444,-75.42305556
1321901,13219,Taylor County,45.10111111,-90.30333333
1321902,13219,Taylor County,45.10138889,-90.30083333
1321903,13219,Taylor County,45.10138889,-90.30027778
1321904,13219,Taylor County,45.10138889,-90.30083333
1321905,13219,Taylor County,45.10138889,-90.30027778
1322001,13220,Mudanjiang Airport,44.60000000,129.50000000
1322002,13220,Hailang,44.52416667,129.56888889
1322003,13220,Hailang,44.52333333,129.57000000
1322004,13220,Hailang,44.52416667,129.56888889
1322005,13220,Hailang,44.52333333,129.57000000
1322101,13221,Southern Illinois,37.78138889,-89.24694444
1322102,13221,Southern Illinois,37.77805556,-89.25194444
1322201,13222,Makurdi Airport,7.70777778,8.62222222
1322202,13222,Makurdi Airport,7.70388889,8.61388889
1322301,13223,City County,44.66611111,-121.16305556
1322302,13223,Madras Municipal,44.67027778,-121.15527778
1322401,13224,Mbandaka Airport,0.02333333,18.29222222
1322402,13224,Mbandaka Airport,0.02250000,18.28888889
1322501,13225,Mandalay Airport,21.94055556,96.08972222
1322601,13226,Middleton Island Airport,59.45305556,-146.30000000
1322602,13226,Middleton Island Airport,59.45000000,-146.30722222
1322701,13227,Astor Piazzolla,-37.93472222,-57.57222222
1322702,13227,Mar del Plata Airport,-37.93416667,-57.57333333
1322801,13228,Medfra Airport,63.10694444,-154.71666667
1322901,13229,Middle Caicos Airport,21.78333333,-71.76666667
1322902,13229,Middle Caicos Airport,21.82583333,-71.80277778
1322903,13229,Middle Caicos Airport,21.82611111,-71.80250000
1322904,13229,Conch Bar,21.82611111,-71.80250000
1322905,13229,Middle Caicos Airport,21.82583333,-71.80277778
1322906,13229,Conch Bar,21.82611111,-71.80250000
1323001,13230,Harrisburg International,40.19305556,-76.76222222
1323002,13230,Harrisburg International,40.19305556,-76.76250000
1323101,13231,Mendi Airport,-6.15861111,143.65000000
1323102,13231,Mendi Airport,-6.14777778,143.65722222
1323103,13231,Mendi Airport,-6.14833333,143.65722222
1323104,13231,Mendi Airport,-6.14777778,143.65722222
1323105,13231,Mendi Airport,-6.14833333,143.65722222
1323201,13232,Chicago Midway International,41.78500000,-87.75194444
1323202,13232,Chicago Midway International,41.78583333,-87.75250000
1323301,13233,Mercedes Aeroclub,-29.16722222,-58.07555556
1323401,13234,Midway NAF,28.19861111,-177.38027778
1323402,13234,Midway NAF,28.19861111,-177.38027778
1323403,13234,Sand Island Field,28.20444444,-177.37861111
1323501,13235,El Plumerillo,-32.83194444,-68.78472222
1323502,13235,El Plumerillo,-32.83166667,-68.79277778
1323601,13236,Steven A. Bean Municipal,44.99194444,-70.66472222
1323701,13237,Macae Airport,-22.34361111,-41.76611111
1323702,13237,Macae Airport,-22.34305556,-41.76611111
1323801,13238,Melbourne/Essendon,-37.73666667,144.89750000
1323802,13238,Melbourne/Essendon,-37.72805556,144.90194444
1323803,13238,Essendon,-37.72805556,144.90194444
1323804,13238,Melbourne Essendon,-37.72805556,144.90194444
1323805,13238,Essendon,-37.72805556,144.90194444
1323901,13239,Eloy Alfaro International,-0.94611111,-80.67888889
1324001,13240,Medina Airport,24.54500000,39.72111111
1324002,13240,Prince Mohammad Bin Abdulaziz International,24.55277778,39.70527778
1324101,13241,Key Field,32.33722222,-88.74916667
1324102,13241,Key Field,32.33250000,-88.75194444
1324201,13242,Port Meadville,41.62666667,-80.21472222
1324301,13243,Melbourne International,-37.66166667,144.83333333
1324302,13243,Melbourne International,-37.67333333,144.84333333
1324401,13244,Memphis International,35.04972222,-89.97861111
1324402,13244,Memphis International,35.04250000,-89.97666667
1324501,13245,Brenoux,44.50305556,3.53361111
1324502,13245,Brenoux,44.50416667,3.52750000
1324503,13245,Mende Brenoux,44.50416667,3.52750000
1324504,13245,Brenoux,44.50416667,3.52750000
1324505,13245,Mende Brenoux,44.50416667,3.52750000
1324506,13245,Mende Brenoux,44.50138889,3.53305556
1324601,13246,Dare County Regional,35.91888889,-75.69555556
1324701,13247,Mersing Malay.,2.43333333,103.83333333
1324801,13248,Seunagan,4.18277778,96.20222222
1324901,13249,Castle,37.38055556,-120.56805556
1325001,13250,Polonia,3.56111111,98.67277778
1325002,13250,Polonia,3.55805556,98.67166667
1325003,13250,Polonia,3.55805556,98.67194444
1325004,13250,Polonia,3.55805556,98.67166667
1325005,13250,Polonia,3.55805556,98.67194444
1325101,13251,Minden-Tahoe,39.00027778,-119.75083333
1325102,13251,Minden-Tahoe,39.00083333,-119.75194444
1325103,13251,Minden-Tahoe,39.00055556,-119.75111111
1325104,13251,Minden-Tahoe,39.00083333,-119.75194444
1325105,13251,Minden-Tahoe,39.00055556,-119.75111111
1325201,13252,Licenciado Benito Juarez International,19.43527778,-99.07277778
1325202,13252,Licenciado Benito Juarez International,19.43638889,-99.07194444
1325301,13253,Meghauli Airport,27.57638889,84.23138889
1325302,13253,Meghauli Airport,27.57750000,84.22916667
1325401,13254,Mafia,-7.91388889,39.66500000
1325402,13254,Mafia,-7.91750000,39.66861111
1325403,13254,Mafia,-7.91722222,39.66833333
1325404,13254,Mafia,-7.91750000,39.66861111
1325405,13254,Mafia,-7.91722222,39.66833333
1325501,13255,Mansfield Lahm Municipal,40.82000000,-82.51277778
1325502,13255,Mansfield Lahm Regional,40.82138889,-82.51666667
1325601,13256,McAllen Miller International,26.17694444,-98.23972222
1325602,13256,McAllen Miller International,26.17583333,-98.23861111
1325701,13257,Moanda Airport,-1.53694444,13.27083333
1325801,13258,Muzaffarabad Airport,34.33777778,73.50944444
1325802,13258,Muzaffarabad Airport,34.33916667,73.50861111
1325803,13258,Muzaffarabad Airport,34.33888889,73.50861111
1325804,13258,Muzaffarabad Airport,34.33916667,73.50861111
1325805,13258,Muzaffarabad Airport,34.33888889,73.50861111
1325901,13259,Mesquite Airport,36.83500000,-114.05527778
1325902,13259,Mesquite Airport,36.83305556,-114.05583333
1326001,13260,Marshfield Municipal,44.63388889,-90.18666667
1326002,13260,Marshfield Municipal,44.63694444,-90.18944444
1326101,13261,Macau International,22.14944444,113.59138889
1326201,13262,Milford Sound Airport,-44.66944444,167.91111111
1326202,13262,Milford Sound Airport,-44.67333333,167.92305556
1326203,13262,Milford Sound Airport,-44.67277778,167.92416667
1326301,13263,Maradi Airport,13.50250000,7.12527778
1326302,13263,Maradi Airport,13.50250000,7.12694444
1326401,13264,Medford Jackson County,42.37361111,-122.87222222
1326402,13264,Rogue Valley International - Medford,42.37361111,-122.87222222
1326403,13264,Rogue Valley International - Medford,42.37416667,-122.87361111
1326501,13265,Miraflores Airport,1.33333333,-72.10000000
1326601,13266,Mangham Field,32.85611111,-97.20000000
1326701,13267,Mfuwe Airport,-13.25972222,31.93527778
1326702,13267,Mfuwe Airport,-13.25916667,31.93638889
1326703,13267,Mfuwe Airport,-13.25972222,31.93527778
1326704,13267,Mfuwe Airport,-13.25916667,31.93638889
1326801,13268,Accomack County,37.64666667,-75.76138889
1326802,13268,Accomack County,37.64694444,-75.76111111
1326901,13269,Augusto Cesar Sandino International,12.14111111,-86.16861111
1326902,13269,Augusto Cesar Sandino International,12.14138889,-86.16805556
1326903,13269,Augusto Cesar Sandino International,12.14166667,-86.16833333
1326904,13269,Augusto Cesar Sandino International,12.14138889,-86.16805556
1326905,13269,Augusto Cesar Sandino International,12.14166667,-86.16833333
1327001,13270,Mount Gambier Airport,-37.75416667,140.78055556
1327002,13270,Mount Gambier Airport,-37.74555556,140.78527778
1327101,13271,Michigan City Municipal,41.70000000,-86.81666667
1327102,13271,Michigan City Municipal,41.70333333,-86.82111111
1327103,13271,Michigan City Municipal-Phillips Field,41.70333333,-86.82111111
1327104,13271,Michigan City Municipal,41.70333333,-86.82111111
1327105,13271,Michigan City Municipal Phillips Field,41.70333333,-86.82111111
1327201,13272,Magdalena Airport,-13.32527778,-64.12472222
1327202,13272,Magdalena Airport,-13.25888889,-64.06194444
1327203,13272,Magdalena Airport,-13.25777778,-64.06222222
1327301,13273,Dobbins AFB,33.91472222,-84.52166667
1327302,13273,Dobbins ARB,33.91527778,-84.51638889
1327303,13273,Dobbins ARB,33.91444444,-84.51416667
1327304,13273,Dobbins ARB,33.91527778,-84.51638889
1327305,13273,Dobbins ARB,33.91444444,-84.51416667
1327401,13274,Regional de Maringa Silvio Name Junior,-23.47638889,-52.01638889
1327402,13274,Silvio Name Junior,-23.47638889,-52.01638889
1327403,13274,Regional de Maringa Silvio Name Junior,-23.47638889,-52.01638889
1327404,13274,Silvio Name Junior,-23.47638889,-52.01638889
1327501,13275,Orange County,41.51138889,-74.26416667
1327502,13275,Orange County,41.51000000,-74.26472222
1327503,13275,Orange County,41.51194444,-74.26361111
1327504,13275,Orange County,41.51000000,-74.26472222
1327505,13275,Orange County,41.51194444,-74.26361111
1327601,13276,Monchengladbach,51.23027778,6.50444444
1327602,13276,Monchen Gladbach,51.23027778,6.50444444
1327603,13276,Monchengladbach,51.23027778,6.50444444
1327604,13276,Moenchengladbach,51.23027778,6.50444444
1327605,13276,Monchengladbach,51.23027778,6.50444444
1327606,13276,Moenchengladbach,51.23027778,6.50444444
1327701,13277,Dannelly Field,32.30000000,-86.39111111
1327702,13277,Montgomery Regional,32.30055556,-86.39388889
1327801,13278,Baracoa,9.28805556,-74.84500000
1327802,13278,Baracoa,9.28472222,-74.84638889
1327803,13278,Magangue Airport,9.28472222,-74.84638889
1327804,13278,Magangue Airport,9.28472222,-74.84611111
1327805,13278,Baracoa,9.28472222,-74.84638889
1327806,13278,Magangue Airport,9.28472222,-74.84611111
1327901,13279,Mogadishu International,2.01333333,45.31333333
1327902,13279,Mogadishu International,2.01388889,45.30388889
1327903,13279,Aden Adde International,2.01388889,45.30388889
1327904,13279,Mogadishu International,2.01388889,45.30388889
1327905,13279,Aden Adde International,2.01388889,45.30388889
1328001,13280,Moultrie Thomasville,31.06944444,-83.80277778
1328002,13280,Moultrie/Thomasville Airport,31.06944444,-83.80277778
1328101,13281,Mangaia Cook Island,-21.91666667,-157.91666667
1328201,13282,Morgantown Municipal-Walter L. Bill Hart Field,39.64277778,-79.91583333
1328202,13282,Morgantown Municipal-Walter L. Bill Hart Field,39.64305556,-79.91638889
1328203,13282,Morgantown Municipal-Walter L. Bill Hart Field,39.64361111,-79.91750000
1328204,13282,Morgantown Municipal-Walter L. Bill Hart Field,39.64305556,-79.91638889
1328205,13282,Morgantown Municipal-Walter L. Bill Hart Field,39.64361111,-79.91750000
1328301,13283,Montgomery County,39.59111111,-84.22388889
1328302,13283,Dayton-Wright Brothers,39.58888889,-84.22472222
1328401,13284,Mahdia Airport,5.27527778,-59.14666667
1328402,13284,Mahdia Airport,5.27222222,-59.14916667
1328601,13286,Mashhad International,36.23666667,59.64166667
1328602,13286,Mashhad International,36.23527778,59.64111111
1328603,13286,Shahid Hashemi Nejad International,36.23527778,59.64111111
1328604,13286,Mashhad International,36.23527778,59.64111111
1328605,13286,Shahid Hashemi Nejad International,36.23527778,59.64111111
1328701,13287,Mitchell Municipal,43.77527778,-98.03805556
1328702,13287,Mitchell Municipal,43.77472222,-98.03861111
1328801,13288,Mannheim Neuostheim,49.47527778,8.51805556
1328802,13288,Mannheim City,49.47277778,8.51333333
1328901,13289,Marsh Harbour Airport,26.51111111,-77.08472222
1328902,13289,Marsh Harbour Airport,26.51138889,-77.08333333
1328903,13289,Marsh Harbour International,26.51138889,-77.08333333
1328904,13289,Marsh Harbour International,26.51000000,-77.08500000
1328905,13289,Leonard M Thompson International,26.51000000,-77.08500000
1328906,13289,Marsh Harbour Airport,26.51138889,-77.08333333
1328907,13289,Leonard M Thompson International,26.51000000,-77.08500000
1329001,13290,Manhattan Regional,39.14222222,-96.66888889
1329002,13290,Manhattan Regional,39.14111111,-96.67166667
1329003,13290,Manhattan Regional,39.14111111,-96.67194444
1329101,13291,Marshall Memorial Municipal,39.10000000,-93.20000000
1329102,13291,Marshall Memorial Municipal,39.09555556,-93.20277778
1329201,13292,Minchumina Airport,63.88611111,-152.30194444
1329202,13292,Minchumina Airport,63.88583333,-152.30194444
1329203,13292,Minchumina Airport,63.88611111,-152.30194444
1329204,13292,Minchumina Airport,63.88583333,-152.30194444
1329301,13293,Mount House Airport,-17.13388889,125.76111111
1329302,13293,Mount House Airport,-17.05111111,125.71333333
1329401,13294,Mariehamn Airport,60.12333333,19.89666667
1329402,13294,Mariehamn Airport,60.12222222,19.89805556
1329501,13295,Mather AFB,38.55638889,-121.29555556
1329502,13295,Sacramento Mather,38.55527778,-121.29722222
1329601,13296,Grenier Field/Manchester Municipal,42.93833333,-71.43888889
1329602,13296,Manchester Airport,42.93833333,-71.43888889
1329603,13296,Manchester-Boston Regional,42.93833333,-71.43888889
1329604,13296,Manchester-Boston Regional,42.93277778,-71.43583333
1329701,13297,Mojave Airport,35.06666667,-118.15000000
1329702,13297,Mojave Airport,35.05916667,-118.15055556
1329703,13297,Mojave Airport,35.05888889,-118.15055556
1329704,13297,Mojave Air and Space Port,35.05888889,-118.15055556
1329705,13297,Mojave Airport,35.05916667,-118.15055556
1329706,13297,Mojave Air and Space Port,35.05888889,-118.15055556
1329901,13299,Mildenhall Airport,52.36055556,0.48861111
1329902,13299,Mildenhall Airport,52.36194444,0.48638889
1330001,13300,Greenville Municipal,43.14222222,-85.25388889
1330101,13301,Tulip City,42.74305556,-86.10500000
1330102,13301,Tulip City,42.74277778,-86.10777778
1330103,13301,West Michigan Regional,42.74277778,-86.10777778
1330104,13301,Tulip City,42.74277778,-86.10777778
1330105,13301,West Michigan Regional,42.74277778,-86.10777778
1330201,13302,Livingston County Spencer J. Hardy,42.62944444,-83.98416667
1330202,13302,Livingston County Spencer J. Hardy,42.62944444,-83.98222222
1330301,13303,Miami International,25.79250000,-80.28611111
1330302,13303,Miami International,25.79250000,-80.28611111
1330303,13303,Miami International,25.79527778,-80.29000000
1330401,13304,Minot AFB,48.41555556,-101.35722222
1330402,13304,Minot AFB,48.41583333,-101.35805556
1330501,13305,Crystal,45.06222222,-93.35361111
1330502,13305,Crystal,45.06194444,-93.35388889
1330601,13306,Licenciado Manuel Crescencio Rejon International,20.93694444,-89.65777778
1330701,13307,Delaware Co/Johnson Field,40.23972222,-85.39444444
1330702,13307,Delaware Co/Johnson Field,40.23972222,-85.39444444
1330703,13307,Delaware County Regional,40.24250000,-85.39583333
1330801,13308,Marilia Airport,-22.19527778,-49.92611111
1330802,13308,Marilia Airport,-22.19666667,-49.92638889
1330803,13308,Frank Miloye Milenkovich,-22.19666667,-49.92638889
1330804,13308,Marilia Airport,-22.19666667,-49.92638889
1330901,13309,Mili Airport,6.08611111,171.73361111
1330902,13309,Mili Airport,6.08611111,171.73361111
1330903,13309,Mili Airport,6.08500000,171.73166667
1330904,13309,Mili Airport,6.08333333,171.73333333
1330905,13309,Mili Airport,6.08500000,171.73166667
1330906,13309,Mili Airport,6.08333333,171.73333333
1331001,13310,Mikkeli Airport,61.68944444,27.20666667
1331002,13310,Mikkeli Airport,61.68666667,27.20166667
1331101,13311,Milan Metropolitan Area,45.46666667,9.20000000
1331201,13312,Merimbula Airport,-36.90833333,149.92000000
1331202,13312,Merimbula Airport,-36.90861111,149.90138889
1331301,13313,Minnipa Airport,-32.84444444,135.14305556
1331302,13313,Minnipa Airport,-32.84305556,135.14444444
1331401,13314,Miami Municipal,36.90722222,-94.88750000
1331402,13314,Miami Municipal,36.90916667,-94.88750000
1331403,13314,Miami Regional,36.90916667,-94.88750000
1331404,13314,Miami Municipal,36.90916667,-94.88750000
1331405,13314,Miami Regional,36.90916667,-94.88750000
1331501,13315,Har Arikha,30.65638889,34.80694444
1331502,13315,Har Arikha,30.65750000,34.81111111
1331503,13315,Har Arikha,30.65527778,34.80972222
1331504,13315,Har Arikha,30.65194444,34.80666667
1331505,13315,Har Arikha,30.65750000,34.81111111
1331506,13315,Har Arikha,30.65194444,34.80666667
1331601,13316,Millard,41.19611111,-96.11194444
1331602,13316,Millard,41.19611111,-96.11222222
1331701,13317,Monastir Airport,35.75694444,10.75277778
1331702,13317,Habib Bourguiba International,35.75777778,10.75416667
1331703,13317,Habib Bourguiba International,35.75777778,10.75388889
1331704,13317,Habib Bourguiba International,35.75777778,10.75416667
1331705,13317,Habib Bourguiba International,35.75777778,10.75388889
1331801,13318,Misima,-10.69361111,152.84055556
1331802,13318,Misima,-10.68888889,152.83750000
1331901,13319,Shafter - Minter Field,35.50750000,-119.19222222
1331902,13319,Shafter - Minter Field,35.50583333,-119.19166667
1331903,13319,Shafter - Minter Field,35.50750000,-119.19222222
1331904,13319,Shafter - Minter Field,35.50583333,-119.19166667
1331905,13319,Shafter - Minter Field,35.50750000,-119.19222222
1332001,13320,Maiduguri Airport,11.84416667,13.06805556
1332002,13320,Maiduguri Airport,11.85527778,13.08138889
1332101,13321,Millville Municipal,39.36805556,-75.07444444
1332102,13321,Millville Municipal,39.36777778,-75.07222222
1332201,13322,Marshalltown Municipal,42.11444444,-92.91916667
1332202,13322,Marshalltown Municipal,42.11277778,-92.91777778
1332301,13323,Miriti Pirana,-1.18333333,-70.03333333
1332401,13324,Mainoru Airport,-14.05472222,134.09250000
1332501,13325,Manja Airport,-21.42222222,44.31472222
1332502,13325,Manja Airport,-21.42583333,44.31555556
1332601,13326,Mejit,10.28027778,170.86805556
1332602,13326,Mejit,10.28166667,170.86750000
1332603,13326,Mejit,10.28333333,170.88333333
1332604,13326,Mejit,10.28166667,170.86750000
1332605,13326,Mejit,10.28333333,170.88333333
1332701,13327,Man Airport,7.38166667,-7.52833333
1332702,13327,Man Airport,7.27194444,-7.58750000
1332703,13327,Man Airport,7.27194444,-7.58694444
1332704,13327,Man Airport,7.27194444,-7.58750000
1332705,13327,Man Airport,7.27194444,-7.58694444
1332801,13328,Moenjodaro Airport,27.33638889,68.14166667
1332802,13328,Moenjodaro Airport,27.33527778,68.14305556
1332901,13329,Kjaerstad,65.78361111,13.21472222
1332902,13329,Kjaerstad,65.78388889,13.21500000
1332903,13329,Kjaerstad,65.78361111,13.21527778
1333001,13330,Mayajigua Airport,22.23000000,-79.06611111
1333002,13330,Mayajigua Airport,22.23027778,-79.06361111
1333003,13330,Mayajigua Airport,22.23111111,-79.06305556
1333004,13330,Mayajigua Airport,22.23027778,-79.06361111
1333005,13330,Mayajigua Airport,22.23111111,-79.06305556
1333101,13331,Mitiga Airport,32.89416667,13.27333333
1333102,13331,Mitiga Airport,32.89194444,13.28750000
1333103,13331,Mitiga Airport,32.89194444,13.28750000
1333104,13331,Mitiga International,32.89194444,13.28750000
1333105,13331,Mitiga Airport,32.89194444,13.28750000
1333106,13331,Mitiga International,32.89194444,13.28750000
1333201,13332,Mouila Airport,-1.81777778,10.92416667
1333301,13333,Mbuji Mayi,-6.12138889,23.56972222
1333302,13333,Mbuji Mayi,-6.12111111,23.56888889
1333401,13334,Majunga/Amborovy,-15.66583333,46.35305556
1333402,13334,Philibert Tsiranana,-15.66722222,46.35166667
1333501,13335,Jackson Airport,43.63333333,-94.98333333
1333601,13336,Mitilini,39.05611111,26.59944444
1333602,13336,Mitilini,39.05666667,26.59833333
1333603,13336,Mitilini,39.05777778,26.59861111
1333604,13336,Mitilini,39.05666667,26.59833333
1333605,13336,Mitilini,39.05777778,26.59861111
1333701,13337,Murcia San Javier,37.77472222,-0.81111111
1333702,13337,Murcia San Javier,37.77888889,-0.81333333
1333703,13337,San Javier,37.77888889,-0.81333333
1333704,13337,San Javier,37.77833333,-0.81305556
1333705,13337,Murcia San Javier,37.77833333,-0.81305556
1333706,13337,Murcia San Javier,37.77888889,-0.81333333
1333707,13337,Murcia San Javier,37.77833333,-0.81305556
1333801,13338,Robert J. Miller Air Park,39.92750000,-74.29277778
1333802,13338,Robert J. Miller Air Park,39.92750000,-74.29250000
1333803,13338,Ocean County,39.92750000,-74.29250000
1333804,13338,Ocean County,39.92611111,-74.29555556
1333805,13338,Robert J Miller Air Park,39.92750000,-74.29250000
1333806,13338,Ocean County,39.92611111,-74.29555556
1333901,13339,Mirny Airport,62.53333333,114.03333333
1333902,13339,Mirny Airport,62.53472222,114.03611111
1333903,13339,Mirny Airport,62.53472222,114.03888889
1333904,13339,Mirny Airport,62.53472222,114.03611111
1333905,13339,Mirny Airport,62.53472222,114.03888889
1334001,13340,Marianske Lazne Airport,49.98333333,12.71666667
1334002,13340,Marianske Lazne Airport,49.92222222,12.72555556
1334003,13340,Marianske Lazne Airport,49.92250000,12.72472222
1334004,13340,Marianske Lazne Airport,49.92222222,12.72555556
1334005,13340,Marianske Lazne Airport,49.92250000,12.72472222
1334101,13341,Kansas City Downtown,39.12333333,-94.59277778
1334102,13341,Charles B. Wheeler Downtown,39.12305556,-94.59277778
1334201,13342,General Mitchell Field,42.95027778,-87.89722222
1334202,13342,General Mitchell International,42.95027778,-87.89722222
1334203,13342,General Mitchell International,42.94722222,-87.89666667
1334204,13342,General Mitchell International,42.94694444,-87.89666667
1334205,13342,General Mitchell International,42.94694444,-87.89694444
1334206,13342,General Mitchell International,42.94722222,-87.89666667
1334207,13342,General Mitchell International,42.94694444,-87.89694444
1334401,13344,Muskegon County,43.17055556,-86.23750000
1334402,13344,Muskegon County,43.16888889,-86.23750000
1334403,13344,Muskegon County,43.16777778,-86.23555556
1334501,13345,Obo Mboki Airport,5.33000000,25.93194444
1334502,13345,Obo Mboki Airport,5.33333333,25.93138889
1334601,13346,Makoua Airport,-0.02027778,15.57666667
1334602,13346,Makoua Airport,-0.02166667,15.57555556
1334701,13347,Molokai,21.15277778,-157.10000000
1334702,13347,Molokai,21.15277778,-157.09638889
1334801,13348,McKellar Field,35.60138889,-88.91527778
1334802,13348,McKellar-Sipes Regional,35.60000000,-88.91555556
1334901,13349,Mukah Airport,2.90694444,112.07972222
1334902,13349,Mukah Airport,2.90805556,112.07833333
1334903,13349,Mukah Airport,2.90694444,112.07777778
1334904,13349,Mukah Airport,2.90805556,112.07833333
1334905,13349,Mukah Airport,2.90694444,112.07777778
1335001,13350,Davis Field,35.66055556,-95.36666667
1335002,13350,Davis Field,35.65777778,-95.36166667
1335003,13350,Muskogee Davis Regional,35.65777778,-95.36166667
1335004,13350,Davis Field,35.65777778,-95.36166667
1335005,13350,Muskogee Davis Regional,35.65777778,-95.36166667
1335101,13351,Makemo Airport,-16.58500000,-143.65722222
1335102,13351,Makemo Airport,-16.58388889,-143.65833333
1335103,13351,Makemo Airport,-16.58388889,-143.65722222
1335104,13351,Makemo Airport,-16.58388889,-143.65833333
1335201,13352,Meekatharra Airport,-26.61305556,118.54638889
1335202,13352,Meekatharra Airport,-26.61166667,118.54777778
1335301,13353,Mekane Selam Airport,10.75000000,38.76666667
1335401,13354,Mankato Regional,44.22361111,-93.91833333
1335402,13354,Mankato Regional,44.22277778,-93.91944444
1335501,13355,Makokou Airport,0.55916667,12.86111111
1335502,13355,Makokou Airport,0.57916667,12.89055556
1335503,13355,Makokou Airport,0.57916667,12.89083333
1335504,13355,Makokou Airport,0.57916667,12.89055556
1335505,13355,Makokou Airport,0.57916667,12.89083333
1335601,13356,Rendani,-0.89305556,134.05277778
1335602,13356,Rendani,-0.89194444,134.04888889
1335701,13357,Mackay Airport,-21.17277778,149.18138889
1335702,13357,Mackay Airport,-21.17166667,149.17972222
1335703,13357,Mackay Airport,-21.17083333,149.18833333
1335801,13358,Malacca Airport,2.26416667,102.25333333
1335802,13358,Malacca Airport,2.26416667,102.25194444
1335803,13358,Malacca Airport,2.26555556,102.25277778
1335901,13359,Luqa International,35.83666667,14.54722222
1335902,13359,Luqa International,35.84972222,14.48138889
1336001,13360,Melbourne Regional,28.10250000,-80.64305556
1336002,13360,Melbourne International,28.10250000,-80.64305556
1336003,13360,Melbourne International,28.10277778,-80.64527778
1336101,13361,McAlester Regional,34.88027778,-95.78500000
1336102,13361,McAlester Regional,34.88250000,-95.78333333
1336201,13362,Malad City Airport,42.16944444,-112.29166667
1336202,13362,Malad City Airport,42.17055556,-112.28944444
1336301,13363,Male International,4.20138889,73.52444444
1336302,13363,Male International,4.19194444,73.52916667
1336303,13363,Ibrahim Nasir International,4.19194444,73.52916667
1336304,13363,Velana International,4.19194444,73.52916667
1336305,13363,Male International,4.19194444,73.52916667
1336306,13363,Velana International,4.19194444,73.52916667
1336401,13364,Milford Municipal/Ben and Judy Briscoe Field,38.42666667,-113.01250000
1336402,13364,Milford Municipal/Ben and Judy Briscoe Field,38.42666667,-113.01333333
1336403,13364,Milford Municipal/Ben and Judy Briscoe Field,38.42666667,-113.01250000
1336404,13364,Milford Municipal/Ben and Judy Briscoe Field,38.42666667,-113.01333333
1336501,13365,Abdul Rachman Saleh,-7.92833333,112.71416667
1336502,13365,Abdul Rachman Saleh,-7.92666667,112.71444444
1336503,13365,Abdul Rachman Saleh,-7.92916667,112.71444444
1336601,13366,EuroAirport,47.59000000,7.53000000
1336602,13366,EuroAirport,47.59000000,7.52916667
1336603,13366,EuroAirport,47.59000000,7.52888889
1336604,13366,EuroAirport,47.59000000,7.52916667
1336605,13366,EuroAirport,47.59000000,7.52888889
1336701,13367,Quad City International,41.44888889,-90.50500000
1336702,13367,Quad City International,41.44805556,-90.50916667
1336703,13367,Quad City International,41.44833333,-90.50750000
1336704,13367,Quad City International,41.44805556,-90.50916667
1336705,13367,Quad City International,41.44833333,-90.50750000
1336801,13368,Malta Airport,48.36694444,-107.91944444
1336901,13369,Marshall Don Hunter Sr.,61.86416667,-162.02611111
1337001,13370,General Francisco J. Mujica International,19.85000000,-101.02527778
1337101,13371,Melilla Airport,35.28194444,-2.95444444
1337102,13371,Melilla Airport,35.27972222,-2.95638889
1337201,13372,Milos Airport,36.69777778,24.47694444
1337202,13372,Milos Airport,36.69694444,24.47722222
1337203,13372,Milos Airport,36.69694444,24.47694444
1337204,13372,Milos Airport,36.69694444,24.47722222
1337205,13372,Milos Airport,36.69694444,24.47694444
1337301,13373,Malabang Airport,7.61833333,124.05750000
1337302,13373,Malabang Airport,7.61611111,124.05694444
1337303,13373,Malabang Airport,7.61666667,124.05750000
1337304,13373,Malabang Airport,7.61611111,124.05694444
1337305,13373,Malabang Airport,7.61666667,124.05750000
1337401,13374,Malalaua Airport,-8.07055556,146.15166667
1337402,13374,Malalaua Airport,-8.07111111,146.15555556
1337501,13375,Frank Wiley Field,46.43055556,-105.88055556
1337502,13375,Frank Wiley Field,46.42805556,-105.88638889
1337503,13375,Frank Wiley Field,46.42805556,-105.88611111
1337504,13375,Frank Wiley Field,46.42805556,-105.88638889
1337505,13375,Frank Wiley Field,46.42805556,-105.88611111
1337601,13376,Millinocket Municipal,45.64777778,-68.68555556
1337701,13377,Monroe Regional,32.51111111,-92.03888889
1337702,13377,Monroe Regional,32.51083333,-92.03777778
